code,theta,conductivity
2040,0.545,10.71
2040,0.544,53.86
2040,0.543,47.38
2040,0.539,56.45
2040,0.534,58.32
2040,0.529,65.38
2040,0.525,74.74
2040,0.521,55.44
2040,0.517,22.9
2040,0.511,51.26
2040,0.508,48.24
2040,0.469,2.405
2040,0.463,4.694
2040,0.452,1.987
2040,0.449,2.506
2040,0.426,2.448
2040,0.425,1.051
2040,0.408,1.009
2040,0.404,0.5933
2040,0.394,0.4075
2040,0.391,0.3701
2040,0.387,0.3542
2040,0.384,0.2506
2040,0.379,0.1469
2040,0.376,0.1369
2040,0.375,0.09259
2040,0.372,0.08482
2040,0.367,0.1944
2040,0.365,0.167
2041,0.491,25.02
2041,0.488,17.71
2041,0.485,17.86
2041,0.482,18.29
2041,0.48,17.42
2041,0.478,16.7
2041,0.468,2.938
2041,0.466,7.531
2041,0.461,2.405
2041,0.458,4.622
2041,0.457,4.162
2041,0.455,1.293
2041,0.453,3.254
2041,0.452,5.256
2041,0.447,0.9648
2041,0.444,1.973
2041,0.443,2.794
2041,0.437,0.7646
2041,0.435,0.6149
2041,0.431,0.6754
2041,0.428,0.4277
2041,0.426,0.3197
2041,0.425,0.9835
2041,0.422,1.037
2041,0.421,0.3154
2041,0.42,0.4378
2041,0.419,0.2088
2041,0.417,1.469
2041,0.414,0.3514
2050,0.496,7.805
2050,0.491,11.58
2050,0.49,14.41
2050,0.489,12.67
2050,0.455,0.9216
2050,0.452,1.115
2050,0.429,0.4306
2050,0.427,0.5774
2050,0.42,0.419
2050,0.417,0.491
2051,0.502,15.7
2051,0.497,2.405
2051,0.492,22.32
2051,0.489,25.92
2051,0.488,27.07
2051,0.487,23.04
2051,0.485,25.63
2051,0.445,3.211
2051,0.44,3.658
2051,0.423,2.088
2051,0.419,2.131
2051,0.417,1.512
2051,0.411,2.75
2060,0.518,61.06
2060,0.515,10.22
2060,0.512,9.446
2060,0.51,9.878
2060,0.465,2.16
2060,0.435,0.6293
2060,0.426,0.4997
2060,0.416,0.239
2060,0.409,0.1858
2060,0.405,0.1541
2060,0.4,0.09605
2060,0.395,0.0936
2060,0.394,0.1156
2061,0.505,47.95
2061,0.503,12.48
2061,0.499,15.95
2061,0.496,13.18
2061,0.453,3.254
2061,0.427,0.9922
2061,0.417,0.6538
2061,0.406,0.4334
2061,0.401,0.3528
2061,0.397,0.2938
2061,0.392,0.4342
2061,0.389,0.2059
2061,0.387,0.2016
2070,0.57,88.7
2070,0.568,96.77
2070,0.567,58.46
2070,0.566,75.02
2070,0.565,60.84
2070,0.564,36.0
2070,0.563,64.66
2070,0.561,30.46
2070,0.56,20.59
2070,0.559,39.02
2070,0.558,20.74
2070,0.556,17.28
2070,0.553,20.3
2070,0.552,18.14
2070,0.55,16.85
2070,0.547,12.99
2070,0.545,14.98
2070,0.541,11.64
2070,0.501,1.786
2070,0.495,1.39
2070,0.482,1.541
2070,0.478,1.224
2070,0.444,0.9418
2070,0.443,0.8294
2070,0.424,0.3103
2070,0.411,0.1613
2070,0.408,0.1728
2070,0.401,1.112
2070,0.399,0.124
2070,0.396,0.06811
2070,0.394,0.0792
2070,0.392,0.00625
2070,0.389,0.01031
2071,0.514,19.01
2071,0.512,10.34
2071,0.506,10.94
2071,0.502,10.67
2071,0.499,11.72
2071,0.492,12.1
2071,0.484,11.26
2071,0.452,3.355
2071,0.444,3.427
2071,0.426,2.678
2071,0.41,1.189
2071,0.396,0.805
2071,0.392,0.5184
2071,0.39,0.337
2071,0.388,0.1973
2080,0.581,16.27
2080,0.572,28.66
2080,0.569,32.69
2080,0.568,30.24
2080,0.567,35.86
2080,0.566,26.5
2080,0.565,37.58
2080,0.563,21.17
2080,0.561,16.99
2080,0.56,15.7
2080,0.559,14.2
2080,0.558,28.37
2080,0.552,49.68
2080,0.541,38.74
2080,0.536,8.986
2080,0.534,26.93
2080,0.532,2.88
2080,0.531,24.48
2080,0.528,26.21
2080,0.521,25.92
2080,0.517,17.71
2080,0.506,2.03
2080,0.476,0.6782
2080,0.475,2.333
2080,0.462,0.6523
2080,0.448,1.987
2080,0.447,0.3182
2080,0.426,0.5846
2080,0.424,0.625
2080,0.423,0.7301
2080,0.412,0.8899
2080,0.4,0.05011
2080,0.379,1.555
2081,0.508,20.3
2081,0.507,18.58
2081,0.505,15.26
2081,0.504,11.12
2081,0.503,9.245
2081,0.502,9.41
2081,0.501,8.798
2081,0.5,7.838
2081,0.499,8.41
2081,0.496,7.085
2081,0.495,7.272
2081,0.484,2.506
2081,0.48,2.808
2081,0.474,2.088
2081,0.473,2.448
2081,0.466,1.322
2081,0.465,1.145
2081,0.463,0.9475
2081,0.461,0.9389
2081,0.456,1.104
2081,0.454,0.8035
2081,0.446,1.0
2090,0.573,56.59
2090,0.572,79.06
2090,0.571,81.07
2090,0.57,76.32
2090,0.569,83.38
2090,0.568,69.41
2090,0.567,102.1
2090,0.566,65.23
2090,0.565,107.6
2090,0.563,104.4
2090,0.561,38.3
2090,0.56,78.05
2090,0.558,42.77
2090,0.554,43.06
2090,0.552,39.89
2090,0.55,52.27
2090,0.54,40.25
2090,0.533,16.42
2090,0.527,18.14
2090,0.524,9.806
2090,0.52,11.48
2090,0.513,5.947
2090,0.512,7.56
2090,0.502,4.81
2090,0.501,4.09
2090,0.494,3.47
2090,0.49,3.01
2090,0.484,2.578
2090,0.479,2.362
2090,0.472,1.958
2090,0.47,1.771
2090,0.464,1.279
2090,0.454,0.7445
2090,0.449,0.5429
2090,0.446,0.4637
2090,0.444,0.3442
2090,0.44,0.6206
2090,0.438,0.4219
2091,0.492,47.81
2091,0.491,25.34
2091,0.488,26.21
2091,0.483,25.06
2091,0.482,23.9
2091,0.472,15.12
2091,0.464,10.63
2091,0.457,6.869
2091,0.45,4.853
2091,0.442,3.37
2091,0.436,3.168
2091,0.432,2.491
2091,0.423,1.189
2091,0.418,0.7891
2091,0.413,1.107
2092,0.492,18.72
2092,0.489,18.43
2092,0.486,16.7
2092,0.477,15.55
2092,0.468,11.15
2092,0.459,7.042
2092,0.453,5.184
2092,0.444,3.6
2092,0.439,3.686
2092,0.435,2.808
2092,0.426,1.483
2092,0.421,1.112
2092,0.415,1.57
2100,0.18,57.6
2100,0.156,37.0
2100,0.134,10.2
2100,0.089,0.68
2100,0.075,0.36
2100,0.065,0.1
2100,0.05,0.09
2101,0.22,119.0
2101,0.188,79.2
2101,0.129,5.8
2101,0.1,1.3
2101,0.084,0.63
2101,0.073,0.63
2101,0.056,0.63
2102,0.276,182.0
2102,0.226,92.0
2102,0.184,47.5
2102,0.11,2.4
2102,0.091,1.07
2102,0.081,0.28
2102,0.067,0.05
2103,0.28,210.0
2103,0.252,191.0
2103,0.204,99.9
2103,0.152,9.36
2103,0.105,1.22
2103,0.09,0.39
2103,0.071,0.09
2104,0.311,250.0
2104,0.288,230.0
2104,0.242,193.0
2104,0.142,4.5
2104,0.119,1.93
2104,0.104,0.65
2104,0.084,0.16
2105,0.3,265.0
2105,0.288,259.0
2105,0.186,57.6
2105,0.151,5.8
2105,0.125,2.8
2105,0.107,1.57
2105,0.092,0.18
2110,0.336,0.025
2110,0.335,0.025
2110,0.334,0.03
2110,0.331,0.03
2110,0.325,0.032
2110,0.317,0.021
2110,0.31,0.021
2110,0.302,0.015
2111,0.274,0.044
2111,0.272,0.041
2111,0.269,0.035
2111,0.263,0.036
2111,0.257,0.023
2111,0.252,0.023
2111,0.247,0.017
2120,0.324,32.16
2120,0.304,16.08
2120,0.283,24.24
2120,0.263,12.07
2120,0.25,4.03
2120,0.21,0.96
2120,0.193,0.86
2120,0.174,0.35
2120,0.155,0.17
2120,0.14,0.07
2120,0.128,0.05
2120,0.125,0.02
2120,0.115,0.01
2120,0.108,0.06
2121,0.311,44.68
2121,0.307,23.04
2121,0.292,49.2
2121,0.273,23.3
2121,0.26,10.46
2121,0.227,2.17
2121,0.214,1.93
2121,0.198,0.66
2121,0.18,0.35
2121,0.161,0.14
2121,0.148,0.03
2121,0.144,0.09
2121,0.129,0.02
2121,0.118,0.01
2122,0.339,47.76
2122,0.335,26.8
2122,0.326,62.4
2122,0.317,27.84
2122,0.308,12.98
2122,0.271,3.05
2122,0.259,2.5
2122,0.243,1.3
2122,0.222,0.81
2122,0.205,0.41
2122,0.187,0.2857
2122,0.17,0.14
2122,0.154,0.09
2123,0.386,125.3
2123,0.376,84.72
2123,0.375,94.56
2123,0.373,60.88
2123,0.368,170.9
2123,0.355,93.36
2123,0.333,42.72
2123,0.274,7.94
2123,0.251,5.45
2123,0.211,3.82
2123,0.169,1.62
2123,0.15,0.73
2123,0.141,0.44
2123,0.127,0.22
2123,0.122,0.13
2123,0.116,0.11
2124,0.351,328.8
2124,0.345,148.8
2124,0.332,162.5
2124,0.316,135.4
2124,0.301,205.9
2124,0.285,150.0
2124,0.267,69.12
2124,0.224,15.72
2124,0.196,11.45
2124,0.165,6.07
2124,0.141,2.14
2124,0.123,0.84
2124,0.114,0.49
2124,0.105,0.17
2124,0.1,0.12
2124,0.095,0.08
2125,0.262,220.3
2125,0.245,180.5
2125,0.225,34.99
2125,0.204,12.1
2125,0.178,6.26
2125,0.147,2.5
2125,0.126,0.98
2125,0.116,0.48
2126,0.271,233.8
2126,0.254,200.2
2126,0.232,95.52
2126,0.221,37.44
2126,0.196,25.2
2126,0.173,13.3
2126,0.141,5.62
2126,0.115,1.98
2126,0.103,1.01
2130,0.33,0.1855
2130,0.32,0.1051
2130,0.31,0.1428
2130,0.3,0.17
2130,0.29,0.12
2130,0.28,0.05916
2130,0.27,0.02
2131,0.26,10.44
2131,0.25,2.363
2131,0.24,1.995
2131,0.23,2.489
2132,0.28,0.62
2132,0.27,0.3102
2132,0.26,0.2234
2132,0.25,0.07
2140,,
2141,,
2150,,
2151,,
2160,,
2161,,
2170,0.422,0.53
2170,0.408,0.4
2170,0.402,0.17
2170,0.388,0.064
2170,0.385,0.017
2171,0.443,0.28
2171,0.433,0.11
2171,0.423,0.086
2171,0.42,0.041
2180,0.408,0.95
2180,0.402,0.5
2180,0.394,0.33
2180,0.386,0.18
2180,0.38,0.14
2180,0.377,0.11
2181,0.55,0.77
2181,0.543,0.61
2181,0.533,0.33
2181,0.522,0.16
2181,0.514,0.086
2181,0.504,0.048
2190,,
2191,,
2192,,
2193,,
2194,,
2195,,
2196,,
2197,,
2198,,
2200,,
2201,,
2202,,
2203,,
2210,,
2211,,
2212,,
2213,,
2214,,
2215,,
2216,,
2217,,
2220,,
2221,,
2230,,
2231,,
2232,,
2240,,
2241,,
2242,,
2243,,
2250,,
2251,,
2252,,
2253,,
2260,,
2261,,
2262,,
2270,,
2271,,
2272,,
2273,,
2280,,
2281,,
2282,,
2283,,
2290,,
2291,,
2292,,
2293,,
2300,,
2301,,
2302,,
2303,,
2304,,
2305,,
2306,,
2307,,
2310,,
2320,,
2321,,
2330,,
2331,,
2332,,
2333,,
2334,,
2340,,
2341,,
2342,,
2350,,
2351,,
2360,,
2361,,
2362,,
2370,0.353,0.00558
2370,0.344,0.00748
2370,0.336,0.0044
2370,0.325,0.00545
2370,0.315,0.00272
2370,0.308,0.00061
2371,0.335,0.455
2371,0.319,0.1009
2371,0.313,0.04955
2371,0.305,0.02234
2371,0.301,0.01016
2371,0.295,0.00282
2371,0.287,0.00259
2372,0.268,0.5346
2372,0.261,0.1291
2372,0.258,0.08995
2372,0.255,0.1897
2372,0.236,0.05715
2372,0.234,0.02427
2372,0.232,0.04988
2373,0.254,0.9183
2373,0.253,0.9661
2373,0.194,0.0514
2374,0.343,0.8872
2374,0.327,0.1782
2374,0.318,0.07745
2380,0.23,0.00845
2380,0.217,0.00542
2380,0.208,0.00277
2380,0.203,0.0036
2380,0.198,0.00092
2380,0.196,0.00039
2380,0.195,0.00036
2380,0.194,0.00054
2380,0.19,0.0033
2380,0.185,0.00088
2380,0.184,0.00033
2380,0.183,0.00025
2380,0.182,0.00016
2381,0.229,0.04742
2381,0.217,0.03733
2381,0.211,0.04074
2381,0.203,0.03733
2381,0.2,0.0171
2381,0.198,0.01318
2381,0.195,0.00359
2381,0.194,0.00508
2381,0.191,0.04955
2381,0.188,0.0399
2381,0.186,0.00688
2381,0.183,0.00475
2382,0.192,0.06397
2382,0.189,0.03681
2382,0.185,0.02291
2382,0.179,0.03802
2382,0.172,0.03648
2382,0.169,0.0075
2382,0.166,0.01637
2382,0.162,0.00467
2382,0.16,0.00836
2382,0.159,0.0389
2382,0.156,0.01303
2382,0.155,0.01486
2382,0.154,0.00305
2383,0.116,0.1271
2383,0.11,0.01959
2383,0.107,0.06839
2383,0.103,0.04477
2383,0.099,0.00938
2383,0.097,0.03162
2383,0.094,0.00877
2383,0.093,0.01387
2383,0.092,0.03126
2383,0.09,0.00627
2383,0.089,0.01545
2383,0.088,0.02547
2383,0.087,0.0029
2384,0.123,0.3162
2384,0.115,0.07063
2384,0.109,0.1897
2384,0.102,0.1528
2384,0.097,0.03565
2384,0.092,0.07709
2384,0.088,0.1012
2384,0.087,0.03565
2384,0.084,0.06683
2384,0.082,0.05321
2384,0.081,0.00832
2385,0.253,0.4102
2385,0.249,0.1279
2385,0.24,0.3802
2385,0.22,0.3373
2385,0.203,0.05309
2385,0.199,0.1279
2385,0.197,0.05309
2385,0.195,0.07516
2385,0.19,0.0811
2385,0.183,0.05241
2385,0.18,0.02564
2390,0.384,0.04178
2390,0.377,0.01858
2390,0.372,0.02547
2390,0.364,0.0208
2390,0.358,0.01047
2390,0.354,0.00855
2390,0.351,0.00133
2390,0.349,0.00863
2390,0.34,0.0043
2390,0.335,0.00336
2390,0.331,0.00274
2390,0.326,0.0028
2390,0.323,0.00191
2390,0.32,0.00144
2390,0.316,0.0013
2390,0.313,0.00135
2390,0.311,0.00052
2390,0.31,0.00425
2390,0.309,0.00073
2390,0.306,0.00058
2390,0.304,0.00016
2390,0.303,0.00022
2391,0.33,0.06887
2391,0.328,0.03917
2391,0.325,0.04742
2391,0.322,0.0375
2391,0.319,0.01726
2391,0.317,0.01932
2391,0.315,0.00453
2391,0.313,0.01393
2391,0.309,0.00495
2391,0.308,0.006
2391,0.306,0.00679
2391,0.305,0.00785
2391,0.303,0.00579
2391,0.301,0.00638
2391,0.3,0.01216
2391,0.299,0.0073
2391,0.296,0.0038
2391,0.295,0.004
2391,0.294,0.00132
2391,0.293,0.0011
2392,0.336,0.1094
2392,0.333,0.09141
2392,0.328,0.0955
2392,0.322,0.07638
2392,0.318,0.04074
2392,0.316,0.05152
2392,0.314,0.02148
2392,0.31,0.07816
2392,0.304,0.03112
2392,0.301,0.02075
2392,0.298,0.01549
2392,0.296,0.01941
2392,0.294,0.01483
2392,0.292,0.01294
2392,0.289,0.01094
2392,0.288,0.01432
2392,0.287,0.00682
2392,0.285,0.01081
2392,0.284,0.01567
2392,0.281,0.00781
2392,0.279,0.00807
2392,0.278,0.01483
2392,0.277,0.0116
2392,0.276,0.00653
2392,0.274,0.00706
2393,0.303,0.1563
2393,0.302,0.5093
2393,0.289,0.8356
2393,0.274,0.3981
2393,0.268,0.05082
2393,0.267,0.151
2393,0.266,0.1021
2393,0.26,0.3281
2393,0.251,0.0975
2393,0.244,0.1042
2393,0.237,0.07031
2393,0.231,0.05023
2393,0.23,0.04009
2393,0.226,0.06887
2393,0.22,0.02018
2393,0.218,0.02113
2393,0.216,0.02864
2393,0.213,0.01972
2393,0.211,0.00984
2393,0.209,0.01028
2393,0.208,0.02163
2393,0.207,0.01334
2393,0.206,0.01064
2393,0.205,0.01112
2393,0.204,0.01139
2394,0.295,0.5495
2394,0.28,0.7295
2394,0.248,0.1544
2394,0.243,0.1626
2394,0.241,0.3236
2394,0.216,0.1419
2394,0.202,0.157
2394,0.187,0.09772
2394,0.175,0.07047
2394,0.169,0.1282
2394,0.162,0.02858
2394,0.153,0.01862
2394,0.149,0.01403
2394,0.146,0.00914
2394,0.143,0.00935
2394,0.139,0.00681
2394,0.135,0.00556
2394,0.133,0.00121
2394,0.132,0.00327
2394,0.129,0.00164
2394,0.127,0.00354
2394,0.126,0.00148
2394,0.125,0.00184
2395,0.352,0.1377
2395,0.35,0.2512
2395,0.338,0.03192
2395,0.336,0.07063
2395,0.334,0.3565
2395,0.332,0.09057
2395,0.323,0.1274
2395,0.309,0.04699
2395,0.293,0.05082
2395,0.279,0.04285
2395,0.263,0.03741
2395,0.253,0.00793
2395,0.243,0.02075
2395,0.23,0.01656
2395,0.221,0.01445
2395,0.215,0.01291
2395,0.207,0.01496
2395,0.206,0.01127
2395,0.2,0.02489
2395,0.184,0.0082
2395,0.175,0.00363
2395,0.172,0.0082
2395,0.169,0.00254
2395,0.166,0.00558
2395,0.163,0.00811
2395,0.161,0.00337
2400,0.368,0.01186
2400,0.359,0.00149
2400,0.351,0.0057
2400,0.348,0.00259
2400,0.343,0.00217
2400,0.339,0.00239
2400,0.332,0.00092
2400,0.325,0.00112
2400,0.32,0.00118
2400,0.318,0.00202
2400,0.316,0.00037
2400,0.313,0.00028
2401,0.35,0.00405
2401,0.341,0.0537
2401,0.33,0.00746
2401,0.325,0.00855
2401,0.321,0.01303
2401,0.314,0.00916
2401,0.31,0.00916
2401,0.308,0.00273
2401,0.304,0.00553
2401,0.298,0.00504
2401,0.294,0.00577
2401,0.292,0.00189
2401,0.29,0.00388
2402,0.323,0.01746
2402,0.319,0.06792
2402,0.307,0.02844
2402,0.303,0.01161
2402,0.299,0.01841
2402,0.292,0.00986
2402,0.288,0.00557
2402,0.286,0.00228
2402,0.283,0.00361
2402,0.279,0.00254
2402,0.274,0.00162
2402,0.273,0.00504
2402,0.272,0.00071
2402,0.27,0.00349
2403,0.351,0.1982
2403,0.34,0.02664
2403,0.331,0.02404
2403,0.324,0.02793
2403,0.319,0.02506
2403,0.314,0.01358
2403,0.311,0.008
2403,0.306,0.01076
2403,0.303,0.00757
2403,0.3,0.00652
2403,0.298,0.00317
2403,0.296,0.00451
2403,0.294,0.00158
2404,0.417,0.1469
2404,0.408,0.4864
2404,0.397,0.2673
2404,0.389,0.4477
2404,0.383,0.4305
2404,0.379,0.2979
2404,0.369,0.13
2404,0.366,0.07145
2404,0.362,0.1197
2404,0.361,0.05662
2404,0.356,0.06668
2405,0.435,0.2938
2405,0.43,0.2178
2405,0.417,0.2094
2405,0.414,0.3459
2405,0.411,0.2178
2405,0.41,0.08872
2405,0.399,0.04875
2405,0.389,0.04375
2405,0.381,0.03243
2405,0.378,0.01472
2405,0.374,0.05585
2405,0.369,0.0875
2410,0.302,0.00671
2410,0.288,0.00151
2410,0.284,0.00146
2410,0.277,0.00098
2410,0.272,0.00061
2410,0.268,0.00018
2410,0.266,0.00011
2410,0.262,0.0001
2411,0.298,0.01303
2411,0.293,0.01135
2411,0.29,0.00481
2411,0.289,0.01059
2411,0.284,0.01072
2411,0.28,0.0053
2411,0.278,0.00197
2411,0.277,0.00283
2411,0.276,0.00167
2412,0.306,0.02118
2412,0.298,0.01563
2412,0.294,0.01349
2412,0.29,0.00995
2412,0.288,0.00859
2412,0.284,0.00929
2412,0.28,0.00411
2412,0.279,0.00597
2412,0.276,0.01086
2412,0.274,0.00322
2413,0.32,0.05834
2413,0.299,0.01549
2413,0.286,0.02483
2413,0.28,0.01489
2413,0.271,0.00726
2413,0.267,0.00771
2413,0.264,0.00546
2413,0.259,0.00608
2413,0.255,0.00168
2413,0.253,0.00365
2413,0.25,0.00764
2413,0.248,0.00177
2414,0.355,0.4018
2414,0.34,0.03981
2414,0.333,0.02999
2414,0.329,0.02254
2414,0.321,0.00847
2414,0.319,0.00881
2414,0.317,0.00448
2414,0.312,0.00461
2414,0.306,0.00157
2414,0.305,0.00315
2414,0.303,0.00296
2415,0.407,0.08091
2415,0.403,0.03006
2415,0.401,0.02014
2415,0.4,0.01253
2415,0.399,0.00986
2415,0.397,0.00598
2415,0.393,0.00598
2415,0.39,0.00167
2415,0.389,0.0036
2415,0.388,0.00131
2420,0.226,0.0019
2420,0.223,0.00047
2420,0.222,0.00041
2420,0.221,0.00027
2420,0.22,0.00021
2420,0.218,0.00045
2420,0.217,0.00031
2420,0.214,0.00166
2420,0.212,0.00032
2420,0.21,6e-05
2420,0.209,0.00024
2421,0.216,0.1841
2421,0.212,0.00476
2421,0.211,0.01528
2421,0.21,0.0047
2421,0.208,0.00881
2421,0.207,0.00853
2421,0.206,0.00455
2421,0.205,0.02704
2421,0.203,0.01633
2421,0.199,0.00455
2421,0.197,0.00232
2421,0.195,0.00245
2421,0.193,0.00509
2422,0.186,0.02469
2422,0.183,0.00916
2422,0.18,0.00506
2422,0.178,0.00462
2422,0.177,0.00077
2422,0.173,0.00072
2422,0.171,0.0067
2422,0.168,0.01483
2422,0.162,0.00177
2422,0.159,0.0033
2422,0.158,0.00361
2423,0.215,0.05794
2423,0.209,0.03622
2423,0.205,0.06934
2423,0.203,0.00834
2423,0.201,0.02089
2423,0.199,0.01849
2423,0.198,0.0063
2423,0.197,0.0057
2423,0.195,0.00843
2423,0.191,0.04055
2423,0.183,0.00368
2423,0.179,0.00834
2423,0.175,0.0036
2424,0.302,0.4613
2424,0.296,0.1879
2424,0.295,0.02178
2424,0.294,0.02698
2424,0.292,0.03155
2424,0.29,0.2754
2424,0.289,0.208
2424,0.288,0.06653
2424,0.282,0.02307
2424,0.281,0.02917
2424,0.274,0.04887
2425,0.348,0.2231
2425,0.347,0.07691
2425,0.346,0.06956
2425,0.344,0.3373
2425,0.343,0.06501
2425,0.342,0.08147
2430,0.4,0.1758
2430,0.389,0.1633
2430,0.375,0.02173
2430,0.369,0.01563
2430,0.36,0.02089
2430,0.353,0.00528
2430,0.35,0.0177
2430,0.346,0.00665
2430,0.344,0.00311
2430,0.34,0.0052
2430,0.334,0.00314
2430,0.33,0.00215
2430,0.325,0.00243
2430,0.322,0.00256
2430,0.319,0.00184
2430,0.315,0.00141
2430,0.312,0.0009
2430,0.311,0.00064
2430,0.31,0.00031
2430,0.309,0.00061
2430,0.308,0.00072
2430,0.304,0.00073
2430,0.303,0.00027
2430,0.302,0.00052
2431,0.388,0.1734
2431,0.378,0.2198
2431,0.366,0.0507
2431,0.36,0.04046
2431,0.351,0.04345
2431,0.345,0.01274
2431,0.342,0.01774
2431,0.339,0.02133
2431,0.337,0.01104
2431,0.335,0.00776
2431,0.332,0.01081
2431,0.326,0.00753
2431,0.322,0.00582
2431,0.319,0.00714
2431,0.313,0.00558
2431,0.31,0.00646
2431,0.306,0.00558
2431,0.305,0.00499
2431,0.304,0.0023
2431,0.303,0.00362
2431,0.3,0.00454
2431,0.298,0.01016
2431,0.297,0.00397
2431,0.296,0.00935
2432,0.368,0.6761
2432,0.359,0.9016
2432,0.348,0.1932
2432,0.342,0.2183
2432,0.332,0.1637
2432,0.327,0.1109
2432,0.324,0.1321
2432,0.32,0.1202
2432,0.319,0.03648
2432,0.316,0.05741
2432,0.314,0.06699
2432,0.311,0.04966
2432,0.306,0.03069
2432,0.303,0.02523
2432,0.3,0.03581
2432,0.298,0.01449
2432,0.295,0.01892
2432,0.293,0.01306
2432,0.291,0.01603
2432,0.289,0.01125
2432,0.286,0.01178
2432,0.285,0.00684
2432,0.283,0.01202
2432,0.282,0.00354
2433,0.351,0.5794
2433,0.342,0.9594
2433,0.333,0.1986
2433,0.325,0.309
2433,0.317,0.1963
2433,0.314,0.2005
2433,0.309,0.4477
2433,0.301,0.2223
2433,0.3,0.05093
2433,0.298,0.01875
2433,0.297,0.07691
2433,0.292,0.0547
2433,0.288,0.06383
2433,0.286,0.04276
2433,0.284,0.05248
2433,0.281,0.02301
2433,0.28,0.04365
2433,0.278,0.03404
2433,0.275,0.02588
2433,0.272,0.02301
2433,0.27,0.02175
2433,0.269,0.00979
2434,0.327,0.5559
2434,0.322,0.8395
2434,0.316,0.1035
2434,0.311,0.2754
2434,0.305,0.1122
2434,0.301,0.05689
2434,0.295,0.1563
2434,0.287,0.1901
2434,0.285,0.01369
2434,0.282,0.03767
2434,0.278,0.02249
2434,0.275,0.02366
2434,0.272,0.02089
2434,0.269,0.03062
2434,0.268,0.00652
2434,0.266,0.01592
2434,0.261,0.01343
2434,0.259,0.01047
2434,0.257,0.00944
2434,0.254,0.01091
2434,0.253,0.00541
2435,0.326,0.2642
2435,0.323,0.7568
2435,0.317,0.1067
2435,0.308,0.3055
2435,0.3,0.1122
2435,0.293,0.2535
2435,0.286,0.399
2435,0.279,0.3319
2435,0.274,0.01945
2435,0.273,0.04624
2435,0.269,0.09931
2435,0.264,0.06501
2435,0.258,0.0743
2435,0.254,0.04875
2435,0.252,0.07063
2435,0.249,0.01038
2435,0.246,0.03926
2435,0.243,0.04875
2435,0.24,0.04305
2435,0.239,0.0507
2435,0.236,0.04083
2435,0.235,0.03062
2435,0.232,0.03467
2435,0.231,0.04046
2435,0.23,0.01059
2440,0.338,0.03192
2440,0.332,0.01459
2440,0.325,0.00783
2440,0.318,0.00511
2440,0.316,0.00274
2440,0.314,0.0029
2440,0.313,0.00447
2440,0.31,0.00223
2440,0.305,0.00277
2440,0.3,0.0032
2440,0.29,0.00179
2440,0.287,0.00298
2440,0.281,0.00139
2440,0.275,0.00302
2440,0.268,0.00113
2441,0.315,0.1596
2441,0.313,0.1538
2441,0.309,0.0787
2441,0.3,0.05861
2441,0.295,0.1045
2441,0.29,0.03396
2441,0.288,0.06699
2441,0.286,0.1009
2441,0.283,0.01991
2441,0.272,0.0236
2441,0.26,0.01089
2441,0.257,0.01069
2441,0.253,0.01122
2441,0.251,0.01
2441,0.245,0.00682
2441,0.239,0.00935
2441,0.229,0.00363
2442,0.225,0.4519
2442,0.216,0.06486
2442,0.209,0.06124
2442,0.2,0.06808
2442,0.196,0.08219
2442,0.191,0.01054
2442,0.187,0.0414
2442,0.183,0.01637
2442,0.181,0.09795
2442,0.165,0.2748
2442,0.162,0.1507
2442,0.156,0.01107
2442,0.151,0.01545
2442,0.146,0.00351
2442,0.142,0.00344
2443,0.16,0.05662
2443,0.146,0.07603
2443,0.13,0.04943
2443,0.129,0.09484
2443,0.122,0.00294
2443,0.121,0.01112
2443,0.12,0.02757
2443,0.116,0.02128
2443,0.114,0.04083
2443,0.105,0.01233
2443,0.104,0.01153
2443,0.102,0.00757
2443,0.099,0.0228
2443,0.098,0.01845
2443,0.095,0.00757
2444,0.195,0.3698
2444,0.159,0.317
2444,0.146,0.02234
2444,0.144,0.1216
2444,0.138,0.00546
2444,0.127,0.09772
2444,0.126,0.0798
2444,0.122,0.00537
2444,0.116,0.01189
2444,0.115,0.01629
2444,0.113,0.00918
2444,0.11,0.02301
2444,0.109,0.02051
2444,0.107,0.00542
2445,0.195,0.3606
2445,0.18,0.02056
2445,0.179,0.02037
2445,0.175,0.1355
2445,0.168,0.07834
2445,0.145,0.1097
2445,0.143,0.1161
2445,0.138,0.02158
2445,0.135,0.01247
2445,0.134,0.02877
2445,0.132,0.02642
2445,0.129,0.00649
2450,0.417,0.04027
2450,0.416,0.06471
2450,0.408,0.06561
2450,0.407,0.08414
2450,0.402,0.03027
2450,0.399,0.07691
2450,0.397,0.00419
2450,0.396,0.06823
2450,0.393,0.03027
2450,0.392,0.0246
2450,0.391,0.03767
2450,0.383,0.02118
2450,0.379,0.07244
2450,0.378,0.03412
2450,0.374,0.02249
2450,0.373,0.03767
2450,0.372,0.03027
2450,0.371,0.02972
2450,0.369,0.02296
2450,0.368,0.01845
2450,0.366,0.02483
2450,0.365,0.01205
2450,0.364,0.01315
2450,0.362,0.01977
2450,0.361,0.01216
2450,0.353,0.01901
2450,0.347,0.0037
2450,0.345,0.02249
2451,0.405,0.07586
2451,0.401,0.1449
2451,0.399,0.06039
2451,0.397,0.07864
2451,0.395,0.00796
2451,0.394,0.06039
2451,0.39,0.02731
2451,0.388,0.09908
2451,0.386,0.07516
2451,0.385,0.06039
2451,0.383,0.04069
